id,gender,mastercategory,subcategory,articletype,basecolour,season,year,usage,productdisplayname
8020,men,apparel,bottomwear,track pants,Black,fall,2011.0,sports,Fila Men's Single Tipped Woven Black Red Track Pant
49307,men,accessories,socks,socks,Brown,summer,2016.0,casual,Arrow Men Pack Of 5 Basic Plating Socks
19477,men,apparel,topwear,jackets,Blue,summer,2012.0,casual,Quiksilver Men Casual Blue Jacket
7854,unisex,accessories,bags,backpacks,White,summer,2011.0,sports,Nike Unisex White Pink Black Check Backpack
27378,men,apparel,bottomwear,jeans,Blue,summer,2012.0,casual,Spykar Men Washed Blue Jeans
6986,women,apparel,topwear,tshirts,Red,summer,2011.0,casual,s.Oliver Women's Department Refined Red T-shirt
7068,women,apparel,topwear,tops,Black,summer,2011.0,casual,s.Oliver Women Black Tank  Top
13971,women,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Puma Women Speeder Wn's Black Sports Shoes
28330,men,footwear,sandal,sandals,Black,winter,2018.0,casual,Red Tape Men Casual Black Sandals
14368,women,footwear,shoes,heels,Black,winter,2015.0,casual,Catwalk Women Casual Black Flats
57833,men,apparel,topwear,tshirts,Navy Blue,summer,2012.0,casual,United Colors of Benetton Men Navy Blue T-shirt
44418,men,footwear,shoes,casual shoes,Brown,winter,2018.0,casual,Red Tape Men Brown Shoes
36038,unisex,accessories,bags,handbags,Blue,summer,2012.0,casual,OTLS Unisex Blue Bag
20961,women,accessories,bags,handbags,Beige,winter,2016.0,casual,Fastrack Women Beige Sling Bag
36804,men,accessories,watches,watches,White,winter,2016.0,casual,Maxima Men White Dial Ssteele Watch
32498,men,footwear,shoes,casual shoes,White,summer,2012.0,casual,Converse Men CT AS 17 NYC White Shoes
13529,men,apparel,topwear,tshirts,Blue,fall,2011.0,casual,Spykar Blue Stripes Tshirt
43259,women,apparel,topwear,kurtas,Purple,summer,2012.0,ethnic,Aneri Women Purple Kurta
9596,men,apparel,topwear,shirts,White,fall,2011.0,casual,Scullers Men Scul White Shirts
8444,women,apparel,topwear,tshirts,Green,fall,2011.0,casual,Jealous 21 Women Jealous Eirny Green Top Green T-shirt
16867,men,accessories,eyewear,sunglasses,Green,winter,2016.0,casual,Idee Men Funky Eyewear Green Sunglasses
49763,women,apparel,bottomwear,leggings,Grey,summer,2012.0,casual,Vishudh Grey Leggings
19013,women,apparel,topwear,tshirts,Black,summer,2011.0,casual,ADIDAS Originals Women G Couple Black Tshirt
28754,women,apparel,topwear,kurtas,Blue,summer,2012.0,ethnic,Aurelia Women Printed Blue Kurta
17189,men,apparel,topwear,shirts,Maroon,winter,2016.0,casual,U.S. Polo Assn. Men Checks Maroon Shirt
3890,men,apparel,topwear,tshirts,White,summer,2011.0,casual,Wrangler Men's Motel Color Block White Blue T-shirt
25877,unisex,accessories,bags,backpacks,Purple,winter,2015.0,casual,American Tourister Unisex Casual Purple Backpack
52119,women,apparel,topwear,tops,Navy Blue,summer,2012.0,casual,Myntra Women Navy Blue Printed Top
33912,men,accessories,watches,watches,Black,winter,2016.0,casual,Citizen Men Black Dial Watch
45992,women,apparel,saree,sarees,Pink,summer,2012.0,ethnic,Fabindia Pink Mangalgiri Saree
39414,men,apparel,topwear,shirts,White,summer,2012.0,smart casual,U.S. Polo Assn. Men Blue & White Checked Tailored Fit Smart Casual Shirt
52925,women,apparel,saree,sarees,Lavender,fall,2012.0,ethnic,FNF Lavender Sari
44840,men,apparel,topwear,tshirts,White,summer,2012.0,casual,Puma Men White Trend T-shirt
24199,men,apparel,bottomwear,jeans,Blue,summer,2012.0,casual,Deni Yo Men Slim Fit Blue Jeans
11870,men,footwear,shoes,formal shoes,Brown,fall,2011.0,formal,Franco Leone Men Formal Brown Formal Shoes
5169,men,apparel,topwear,tshirts,White,summer,2011.0,casual,Ed Hardy Men's Brave Hearts Stay True Grey T-shirt
58611,women,accessories,jewellery,earrings,Black,winter,2016.0,casual,ToniQ Women Black Earrings
39626,men,footwear,shoes,sports shoes,White,summer,2012.0,sports,Nike Men Air Max Turnaround Low White Sports Shoes
4887,women,apparel,topwear,tops,Pink,summer,2011.0,casual,Levis Kids Girl's Dana Pink Kidswear
5955,men,apparel,topwear,shirts,Yellow,summer,2011.0,casual,Locomotive Men Yellow Checked Shirt
48483,women,apparel,dress,dresses,Blue,winter,2011.0,casual,French Connection Women Blue Dress
30599,men,apparel,bottomwear,shorts,Red,summer,2012.0,sports,Nike Men Hustle Reversible Red Shorts
34905,women,apparel,topwear,dupatta,Brown,summer,2012.0,ethnic,Fabindia Red Hand Printed Kota Dupatta
19221,men,accessories,ties,ties,Black,summer,2011.0,formal,United Colors of Benetton Men Check Black Tie
8676,unisex,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Fastrack Unisex Black Sunglasses
49551,women,accessories,bags,handbags,Beige,summer,2012.0,casual,Rocia Women Beige Handbag
22860,men,footwear,shoes,casual shoes,Black,summer,2012.0,casual,Woodland Men Black Casual Shoes
28566,men,apparel,topwear,tshirts,Black,summer,2012.0,casual,Nike Men Who Else Black T-shirt
43857,women,accessories,jewellery,earrings,Gold,summer,2012.0,ethnic,Royal Diadem Earrings
55932,women,personal care,nails,nail polish,Purple,spring,2017.0,casual,Colorbar Purple Mania Nail Lacquer 30
46519,men,accessories,watches,watches,Cream,winter,2016.0,casual,Timex Men Cream Toned Dial Watch
42985,women,footwear,shoes,sports shoes,Grey,summer,2012.0,sports,Nike Women Grey Shoes
31017,men,apparel,topwear,shirts,White,summer,2012.0,formal,Arrow Men White Striped Shirt
12295,men,apparel,topwear,shirts,White,fall,2011.0,formal,Genesis Men Solid White Shirts
46979,women,accessories,bags,handbags,Grey,summer,2012.0,casual,Bulchee Women Grey Handbag
13347,women,apparel,bottomwear,jeans,Blue,fall,2011.0,casual,Spykar Women Washed Blue Jeans
54480,men,apparel,innerwear,briefs,Red,summer,2016.0,casual,Hanes Men String Premium String Bikini Briefs
28906,women,apparel,topwear,kurtas,Blue,summer,2012.0,ethnic,BIBA Women Printed Blue Kurta
43437,women,apparel,apparel set,kurta sets,Pink,summer,2012.0,ethnic,Global Desi Women Pink & Orange Printed Anarkali Churidar Kurta with Duptatta
2710,girls,apparel,dress,dresses,White,summer,2011.0,casual,Disney Kids Girl's White Daisy Kidswear
16635,men,apparel,topwear,tshirts,Black,summer,2016.0,casual,Facit Men Smart Black Tshirt
49931,men,apparel,innerwear,trunk,White,summer,2016.0,casual,Hanes Men White Trunks
22400,men,apparel,topwear,shirts,Blue,summer,2011.0,formal,Mark Taylor Men Blue Shirt
7262,men,footwear,shoes,casual shoes,Black,fall,2011.0,casual,Rockport Men's Gavia Black Shoe
46145,women,accessories,jewellery,necklace and chains,Blue,winter,2015.0,casual,Adrika Blue & Red Necklace
47097,boys,footwear,shoes,casual shoes,Red,fall,2012.0,casual,Marvel Boys Red Shoes
34565,women,apparel,dress,dresses,Black,summer,2012.0,casual,Tonga Women Printed Black Dress
50020,women,apparel,bottomwear,leggings,Navy Blue,winter,2015.0,casual,Hanes Women Navy Cotton Stretch Leggings
14162,men,accessories,cufflinks,cufflinks,Steel,fall,2011.0,formal,Belmonte Men Bright Assorted Steel Cufflinks
20357,men,apparel,bottomwear,jeans,Blue,fall,2011.0,casual,Spykar Men Washed Blue Jeans
5535,men,footwear,shoes,sports shoes,Grey,summer,2011.0,sports,Nike Men's Air Max Tailwind Dark Grey Shoe
44612,men,footwear,shoes,sports shoes,Blue,spring,2013.0,sports,Salomon Men Blue RX Prime Sports Shoes
36232,women,footwear,shoes,sports shoes,White,summer,2012.0,sports,Nike Women Air Dictate 2 MSL White Sports Shoes
21285,women,accessories,eyewear,sunglasses,Gold,winter,2016.0,casual,Allen Solly Women Sunglasses AS203-C1
52777,women,accessories,wallets,wallets,Coffee Brown,fall,2012.0,casual,Fiorelli Women Coffee Brown Wallet
33740,women,apparel,topwear,tops,Green,summer,2012.0,casual,Vero Moda Women Bale Green Top
57205,women,apparel,bottomwear,capris,White,fall,2012.0,casual,Kraus Jeans Women White Capris
25625,women,accessories,watches,watches,White,winter,2016.0,casual,Fastrack Women White Dial Watch N6013SL01
11410,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,United Colors of Benetton Men Winter Grey T-shirt
41360,men,apparel,bottomwear,jeans,Navy Blue,summer,2016.0,casual,Wrangler Men Navy Blue Millard Jeans
5707,men,footwear,shoes,casual shoes,Green,winter,2015.0,casual,Skechers Men's Shaver-Towing Charcoal Shoe
44420,men,footwear,shoes,casual shoes,Brown,winter,2018.0,casual,Red Tape Men Brown Leather Shoes
14350,women,footwear,shoes,heels,Black,winter,2015.0,casual,Catwalk Women Casual Black Flats
20165,men,apparel,topwear,shirts,White,fall,2011.0,casual,Wrangler Men Biker White Shirt
39874,unisex,accessories,bags,backpacks,Black,summer,2012.0,casual,ADIDAS Unisex Black Load Spring Backpack
36000,boys,apparel,topwear,tshirts,Navy Blue,summer,2012.0,casual,Ben 10 Boys Navy Blue T-shirt
57037,women,apparel,dress,dresses,Blue,summer,2012.0,casual,Elle Women Blue Dress
58843,men,accessories,cufflinks,cufflinks,Black,summer,2012.0,casual,Hakashi Men Black Cufflinks
33572,men,apparel,topwear,tshirts,Red,summer,2012.0,casual,Wrangler Men Broad Striped Polo Red T-shirt
20959,men,accessories,bags,backpacks,Black,winter,2016.0,casual,Fastrack Men Polyester Black Backpack
40080,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,ADIDAS Men Blue T-shirt
41152,women,apparel,bottomwear,skirts,Grey,summer,2012.0,casual,Allen Solly Woman Grey Skirt
59991,women,apparel,dress,dresses,Multi,fall,2012.0,casual,Avirate Multicoloured Dress
25417,men,footwear,shoes,sports shoes,White,summer,2012.0,sports,Nike Men Downshifter White Sports Shoes
11622,women,apparel,topwear,kurtas,Blue,summer,2011.0,ethnic,W Women Check Blue Kurtas
26292,men,apparel,topwear,tshirts,Purple,summer,2012.0,casual,Proline Men Purple Striped Polo T-shirt
8018,men,apparel,topwear,tshirts,Green,fall,2011.0,sports,Fila Men's Black Printed Green T-shirt
31225,women,apparel,topwear,tshirts,Black,winter,2013.0,casual,Puma Women Black Polo T-shirt
27340,women,personal care,fragrance,perfume and body mist,Black,spring,2017.0,casual,Celine Dion Women Belong Perfume
35685,men,footwear,shoes,casual shoes,Navy Blue,summer,2013.0,casual,U.S. Polo Assn. Men Navy Blue Shoes
46377,men,apparel,topwear,shirts,Blue,summer,2012.0,casual,ADIDAS Men Blue & Black Check Shirt
8824,men,apparel,topwear,shirts,Black,fall,2011.0,casual,Spykar Men Ranger Black Shirts
16407,men,apparel,topwear,shirts,Black,fall,2011.0,casual,Levis Men Solid Black Shirts
22632,men,apparel,topwear,tshirts,Black,fall,2011.0,sports,Nike Men Printed Black T-shirt
28308,men,accessories,eyewear,sunglasses,Purple,winter,2016.0,casual,Fastrack Men Sunglasses P119BR2
50212,women,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Stoln Women Brown Sunglasses
13949,women,accessories,bags,handbags,Blue,summer,2011.0,casual,United Colors of Benetton Women Solid Blue Handbags
34757,women,footwear,shoes,casual shoes,Grey,summer,2012.0,casual,Puma Women Aurora Grey Shoes
6182,women,footwear,flip flops,flip flops,White,summer,2011.0,casual,ADIDAS Women's Summer Girl White Flip Flop
52121,boys,apparel,topwear,tshirts,Navy Blue,summer,2012.0,casual,Doodle Boys Navy Blue Printed T-Shirt
45196,women,accessories,watches,watches,Cream,winter,2016.0,casual,CASIO ENTICER Women Cream Dial Analogue Watch A651
36464,men,footwear,shoes,casual shoes,White,spring,2013.0,casual,Spinn Men Viking White Shoes
5363,unisex,footwear,shoes,sports shoes,White,summer,2011.0,sports,Btwin Six Mtb Shoes 2009
44044,men,personal care,fragrance,perfume and body mist,Green,spring,2017.0,casual,Hugo Men Limited Edition Perfume
14734,men,apparel,topwear,shirts,Black,fall,2011.0,formal,Arrow Men Stripes Black Shirts
20501,women,accessories,bags,handbags,Purple,winter,2015.0,casual,Baggit Women Pride Taj Purple Handbag
41536,men,accessories,belts,belts,Brown,summer,2012.0,casual,Basics Men Brown Leather Belt
25073,men,accessories,accessories,accessory gift set,Maroon,winter,2015.0,formal,Lino Perros Men Formal Maroon Accessory Gift Set
56581,women,personal care,makeup,highlighter and blush,Skin,spring,2017.0,unknown,Streetwear Crystal Shine Gold Face Brightener Loose Powder
11246,unisex,apparel,topwear,sweatshirts,Grey,fall,2011.0,sports,Urban Yoga Unisex Solid Grey Sweatshirts
10394,men,accessories,watches,watches,Red,winter,2016.0,sports,Puma Men Cardiac Red Watches
44878,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Puma Men Blue Striped Polo T-shirt
33116,women,footwear,shoes,heels,Black,winter,2015.0,casual,Catwalk Women Black Stilettos
43261,women,apparel,topwear,kurtas,Cream,summer,2012.0,ethnic,Aneri Women Cream Kurta
2146,men,apparel,topwear,tshirts,Purple,spring,2011.0,casual,Basics Men Purple Striped T-shirt
30793,men,apparel,topwear,shirts,Rust,summer,2012.0,ethnic,Fabindia Men Striped Rust Shirt
27724,women,accessories,bags,handbags,Beige,winter,2015.0,casual,Murcia Women Beige Handbag
13511,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Chimp Men Mumbai Opens White Tshirts
31641,men,apparel,topwear,shirts,White,summer,2012.0,casual,Indigo Nation Men White Shirt
50676,men,apparel,innerwear,trunk,Grey Melange,summer,2016.0,casual,Chromozome Men Grey Melange Trunks
34333,men,apparel,topwear,tshirts,Purple,summer,2012.0,casual,Myntra Men Surf Purple T-shirt
19817,men,apparel,topwear,sweatshirts,Blue,winter,2016.0,casual,U.S. Polo Assn. Men Solid Blue Sweatshirt
7434,men,apparel,topwear,tshirts,Olive,summer,2011.0,casual,Proline Men Olive Brown Polo T-shirt
16063,men,apparel,bottomwear,trousers,Olive,fall,2011.0,casual,Highlander Men Solid Olive Trouser
22256,women,footwear,shoes,flats,Red,fall,2011.0,casual,Inc. 5 Women Casual Red Sandals
27516,women,apparel,innerwear,briefs,Black,winter,2015.0,casual,Jockey Lace Stretch Black Boy Leg Brief
43053,men,apparel,topwear,tshirts,Black,summer,2012.0,sports,Nike Men Black T-shirt
2374,men,footwear,shoes,casual shoes,Brown,winter,2018.0,casual,Red Tape Semi Casual Men's Shoe
31473,men,apparel,bottomwear,trousers,Navy Blue,summer,2012.0,formal,Black Coffee Men Striped Charcoal Trousers
42181,men,footwear,shoes,sports shoes,Silver,summer,2012.0,sports,Lotto Men Silver & Green Sports Shoes
22858,men,footwear,shoes,casual shoes,Brown,summer,2016.0,casual,Woodland Men Camel Casual Shoes
49569,men,accessories,belts,belts,Black,summer,2012.0,formal,Reid & Taylor Men Black & Brown Reversible Belt
19219,men,accessories,ties,ties,White,summer,2011.0,formal,United Colors of Benetton Men Striped White Tie
55136,women,personal care,nails,nail polish,Purple,summer,2019.0,casual,Lakme Truewear Color Crush 04 Nail Polish
34101,boys,apparel,topwear,tshirts,Grey,summer,2012.0,casual,Doodle Boys Printed Grey T-shirt
50444,men,apparel,innerwear,briefs,Navy Blue,summer,2016.0,casual,Chromozome Men Navy Blue Pack of 2 Briefs
17383,men,accessories,mufflers,mufflers,Cream,fall,2011.0,casual,Reid & Taylor Men Check Cream Muffler
16251,men,apparel,topwear,shirts,Red,fall,2011.0,casual,United Colors of Benetton Men Check Red Shirts
51596,women,apparel,bottomwear,jeans,Black,summer,2012.0,casual,Wrangler Women Black Molly Jeans
22064,women,apparel,topwear,kurtas,Green,fall,2011.0,ethnic,Vishudh Women Printed Green Kurta
7606,women,footwear,shoes,sports shoes,Purple,summer,2011.0,sports,Nike Women Ten Purple Shoe
46521,men,accessories,watches,watches,Black,winter,2016.0,casual,Timex Men Black Dial Watch
11848,men,footwear,flip flops,flip flops,Black,summer,2012.0,casual,Playboy Men Black Flip Flop
4083,men,apparel,topwear,tshirts,Yellow,summer,2011.0,casual,Inkfruit Men's Alien Party Lemon Yellow T-shirt
52313,women,accessories,jewellery,bangle,Multi,winter,2016.0,casual,ToniQ Women Multi Coloured Bangle
58629,women,accessories,jewellery,bangle,Black,winter,2016.0,casual,ToniQ Women Black Bangles
14506,men,footwear,shoes,casual shoes,Black,fall,2011.0,casual,Flying Machine Men Casual Black Casual Shoes
20733,women,footwear,shoes,heels,Grey,summer,2012.0,casual,Enroute Women Grey Heels
37784,men,apparel,topwear,shirts,Blue,summer,2012.0,casual,John Players Men Gingham Blue Shirt
5151,women,apparel,topwear,tshirts,White,summer,2011.0,casual,Wrangler Women's Braided Shoulder White T-shirt
25241,women,accessories,bags,handbags,Olive,summer,2012.0,casual,Lino Perros Women Leatherette Olive Handbag
11074,men,apparel,topwear,sweaters,Black,fall,2011.0,casual,Scullers Men Stripes Blue Sweaters
41704,women,footwear,shoes,heels,Brown,winter,2012.0,casual,Catwalk Women Brown Wedges
57661,women,personal care,nails,nail polish,Gold,spring,2017.0,casual,Lotus Herbals Gold Mist Nail Polish 972
24393,women,apparel,topwear,kurtas,Red,fall,2011.0,ethnic,Folklore Women Red Printed Kurta
21427,women,apparel,topwear,tops,Blue,winter,2012.0,casual,Roxy Women Blue Top
15612,men,apparel,bottomwear,track pants,Grey,fall,2011.0,sports,Nike Men AS Thermal Grey Track Pants
45162,men,accessories,watches,watches,Black,winter,2016.0,casual,Casio ENTICER Men Black Dial Watch A516 MTP-1305D-1AVDF
4245,men,apparel,topwear,tshirts,Navy Blue,summer,2011.0,casual,Probase Men's I'M So Broke Navy T-shirt
5397,men,footwear,shoes,sports shoes,Black,summer,2011.0,sports,Artengo Artengo Bad 650 Man
37542,boys,accessories,gloves,gloves,White,summer,2012.0,casual,Madagascar 3 Infant Boys White Mittens
24969,men,apparel,topwear,tshirts,Red,summer,2012.0,casual,United Colors of Benetton Men Red T-shirt
53007,women,apparel,saree,sarees,Blue,fall,2012.0,ethnic,FNF Blue Printed Sari
25087,men,accessories,wallets,wallets,Brown,winter,2015.0,casual,Lino Perros Men Leather Brown Wallet
56575,women,personal care,makeup,foundation and primer,Skin,spring,2017.0,casual,Streetwear Beige Stay On 3 in 1 Makeup
10360,women,apparel,dress,dresses,Black,fall,2011.0,casual,United Colors of Benetton Women Black Dress
24155,women,apparel,topwear,kurtas,Green,fall,2011.0,ethnic,Aurelia Women Green Kurta
40410,women,apparel,topwear,tops,Red,summer,2012.0,casual,Tonga Women Red & Black Top
17979,unisex,footwear,shoes,casual shoes,Black,summer,2012.0,casual,Puma Unisex Black Hip Hop Shoes
30767,men,apparel,topwear,kurtas,Brown,summer,2012.0,ethnic,Fabindia Men Brown Silk Kurta
12437,unisex,accessories,headwear,caps,Green,fall,2011.0,casual,Timberland Unisex Casual Green Caps
26602,men,footwear,shoes,sports shoes,Grey,summer,2012.0,sports,Puma Men Ikonis 2 Grey Sports Shoes
8488,women,apparel,topwear,tops,Grey,fall,2011.0,casual,Forever New Women Slate Grey Tops
3060,men,apparel,topwear,tshirts,Beige,summer,2011.0,casual,Tantra Men's Imagine Beige T-shirt
50682,men,apparel,innerwear,trunk,Black,summer,2016.0,casual,Chromozome Men Black Trunks
47635,women,footwear,shoes,heels,Pink,spring,2013.0,casual,Carlton London Women Pink Peep Toes
6512,men,apparel,topwear,tshirts,Green,summer,2011.0,casual,ADIDAS Men's Light Green T-shirt
18931,men,apparel,topwear,tshirts,Blue,fall,2011.0,casual,Levi's Men Graphic Print Blue Tshirt
35215,unisex,accessories,bags,backpacks,Red,summer,2015.0,casual,Wildcraft Unisex Red & Grey Backpack
51750,women,footwear,shoes,heels,Brown,winter,2015.0,casual,Catwalk Women Brown Flats
30555,men,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Opium Men Black Sunglass
9768,men,apparel,topwear,jackets,Black,fall,2011.0,casual,ADIDAS Men Adna Black Jackets
2380,men,footwear,shoes,casual shoes,Black,winter,2018.0,casual,Red Tape Black Men Semi Casual Shoe
3252,men,footwear,shoes,sports shoes,Black,fall,2010.0,sports,Puma Men's Suede Archive Black White Shoe
42175,men,apparel,topwear,tshirts,White,summer,2017.0,casual,Status Quo Men White T-shirt
12605,women,apparel,topwear,tops,Black,fall,2011.0,casual,Jealous 21 Women Stripes Black Tops
26430,women,accessories,bags,handbags,Brown,winter,2015.0,casual,Spice Art Women Leatherette Brown Handbag
47407,women,accessories,wallets,wallets,Purple,summer,2012.0,casual,Baggit Women Purple Wallet
6720,men,apparel,topwear,tshirts,Grey,summer,2011.0,casual,Locomotive Men's Polo Black T-shirt
23142,men,apparel,topwear,sweatshirts,Red,fall,2011.0,casual,Quechua Men Fleece Red Sweatshirt
17377,men,accessories,accessories,accessory gift set,Purple,fall,2011.0,formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack
51562,men,accessories,watches,watches,Black,winter,2016.0,casual,Fastrack Men Black Dial Watch 3062pp02b
42949,men,accessories,belts,belts,Brown,summer,2012.0,casual,French Connection Men Brown Leather Belt
35027,women,accessories,stoles,stoles,Yellow,summer,2012.0,casual,Fabindia Women Yellow Stole
45350,women,footwear,shoes,heels,Black,summer,2016.0,casual,Cobblerz Women Black Sandals
4077,women,footwear,shoes,casual shoes,Black,summer,2011.0,casual,Numero Uno Women Dark Black Shoe
21615,women,apparel,innerwear,bra,Purple,summer,2014.0,casual,Enamor Women Smooth Purple Bra
37770,men,apparel,topwear,shirts,Green,summer,2012.0,casual,John Players Men Green Ginghams Shirt
44282,unisex,accessories,bags,backpacks,Grey,summer,2012.0,casual,Skybags Unisex Grey Backpack
11080,men,apparel,topwear,shirts,Green,fall,2011.0,casual,Scullers Men Check Green Shirts
32202,men,apparel,topwear,kurtas,Red,summer,2012.0,ethnic,Fabindia Men Printed Red Kurta
38738,unisex,accessories,bags,backpacks,Grey,summer,2012.0,casual,Nike Unisex Grey Brasilia Medium Backpack
40622,women,apparel,topwear,kurtas,Pink,summer,2012.0,ethnic,Span Women Floral Printed Pink Kurta
5999,men,apparel,topwear,shirts,Blue,summer,2011.0,casual,Highlander Men Blue White Checked Slim Fit Shirt
10152,men,footwear,shoes,casual shoes,Black,fall,2011.0,casual,Rockport Men TR Bal Black Casual Shoes
24367,women,apparel,topwear,kurtas,Green,fall,2011.0,ethnic,Folklore Women Green  Kurta
3636,men,footwear,flip flops,flip flops,Green,summer,2010.0,casual,Puma Men's Winglet Green Black Flip Flop
29820,men,apparel,topwear,shirts,Red,summer,2012.0,casual,Basics Men Red Checked Shirt
42511,women,apparel,topwear,kurtis,Red,summer,2012.0,ethnic,Mother Earth Women Red Kurti
26054,men,apparel,topwear,shirts,Purple,summer,2012.0,formal,John Miller Men Striped Purple Shirt
27186,men,apparel,bottomwear,trousers,Black,summer,2012.0,formal,Mark Taylor Men Striped Grey Trousers
7296,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,Free Authority Men's Don't Stop Can't Stop Grey T-shirt
26868,women,apparel,topwear,tshirts,Lavender,summer,2012.0,casual,Jealous 21 Women Printed Lavender T-shirt
47063,women,apparel,bottomwear,patiala,Multi,fall,2012.0,ethnic,Shree Women Multi Colored Patiala
6344,men,footwear,shoes,casual shoes,Black,summer,2014.0,casual,Converse Men Black CT Lace Color Hi Canvas Shoes
34591,women,apparel,dress,dresses,Multi,summer,2012.0,casual,Tonga Women Printed Multi Dress
23526,men,personal care,fragrance,perfume and body mist,Green,spring,2017.0,casual,Hugo Boss Men EDT Perfume
17713,men,apparel,topwear,shirts,Blue,fall,2011.0,casual,Reid & Taylor Men Check Blue Shirt
53651,women,accessories,bags,handbags,Blue,summer,2012.0,casual,Kiara Women Blue Handbag
37314,men,accessories,watches,watches,Black,winter,2016.0,casual,CASIO Edifice Men Black Dial Analogue Watch ED444
4413,men,apparel,topwear,tshirts,Brown,summer,2011.0,casual,Nirvana Men's Wings Brown T-shirt
21271,unisex,accessories,bags,backpacks,Grey,fall,2011.0,casual,Footloose Unisex Grey Backpack
15044,boys,apparel,topwear,tshirts,Yellow,fall,2011.0,sports,ADIDAS Kids Boys Printed Yellow Tshirts
24703,unisex,footwear,sandal,sports sandals,Black,summer,2011.0,casual,Puma Unisex 4M Blur Black Sports Sandals
56323,women,accessories,watches,watches,White,winter,2016.0,casual,Fastrack Women White Dial Watch
15878,unisex,footwear,flip flops,flip flops,Yellow,winter,2013.0,casual,Warner Bros Kids Unisex TJ Big Face Yellow Slippers
38952,boys,apparel,topwear,tshirts,Navy Blue,summer,2012.0,casual,Gini and Jony Boys Pack of 2 T-shirts
53463,women,apparel,innerwear,bra,Pink,summer,2018.0,casual,Amante Pink Full-Coverage Lace Bra BCLC11
20191,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,Wrangler Men Grey Polo T-shirt
15276,men,accessories,socks,socks,White,fall,2011.0,sports,Nike Men pack of 3 Sports Socks
39880,unisex,accessories,bags,backpacks,Black,summer,2012.0,casual,ADIDAS Unisex Black Skate Check Backpack
4621,women,apparel,topwear,tops,Purple,summer,2011.0,casual,Jealous 21 Women Knit Purple Top
10704,women,accessories,watches,watches,Steel,winter,2016.0,casual,Esprit Women Organic Pretty Black Houston Steel Watches
24531,women,apparel,topwear,kurtas,Orange,fall,2011.0,ethnic,Mother Earth Women Orange Printed Kurta
33586,men,apparel,topwear,tshirts,Purple,summer,2012.0,casual,Wrangler Men Timeless Lifestyle Purple T-shirt
40074,women,apparel,bottomwear,tights,Navy Blue,summer,2012.0,casual,ADIDAS Women Navy Blue Tights
59965,women,apparel,dress,dresses,Black,fall,2012.0,casual,Avirate Black Dress
32454,men,apparel,topwear,tshirts,White,spring,2013.0,sports,ADIDAS Men White T-shirt
56111,women,personal care,lips,lip gloss,Maroon,spring,2017.0,casual,Colorbar Wine Not Lip Pot 016
7898,men,apparel,bottomwear,shorts,Red,fall,2011.0,casual,Proline Men Red Shorts
12053,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Spykar Men Printed White T-Shirts
55794,women,apparel,loungewear and nightwear,night suits,Black,summer,2017.0,casual,SDL by Sweet Dreams Women Grey & Black Printed Night Suit 319171
26266,men,apparel,topwear,tshirts,Brown,summer,2012.0,casual,Proline Men Brown Polo T-Shirt
3404,women,accessories,bags,handbags,Red,winter,2015.0,casual,Murcia Women Red Hobo Handbag
42723,women,footwear,shoes,flats,Black,winter,2012.0,casual,Rocia Women Black & Brown Sandals
48219,women,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,United Colors of Benetton Women Brown Sunglass
30303,men,apparel,topwear,tshirts,Off White,summer,2012.0,casual,Myntra Men Surf Face Off White T-shirt
54646,men,accessories,watches,watches,White,winter,2016.0,casual,Fastrack Men White Dial Watch 9915PP12
13181,men,footwear,shoes,sports shoes,White,fall,2011.0,sports,Fila Men Dls Game White Sports Shoes
18569,men,apparel,topwear,sweaters,Red,fall,2011.0,casual,Puma Men Solid Red Sweater
35671,men,footwear,shoes,casual shoes,Blue,spring,2013.0,casual,U.S. Polo Assn. Men Blue Boat Shoes
46383,men,apparel,topwear,sweatshirts,Black,summer,2012.0,casual,ADIDAS Men Black Sweatshirt
51334,men,apparel,bottomwear,rain trousers,Navy Blue,summer,2012.0,unknown,Wildcraft Men Navy Blue Rain Trousers
23714,men,accessories,eyewear,sunglasses,Steel,winter,2016.0,casual,Ray-Ban Men Aviator Sunglasses
9902,men,apparel,bottomwear,jeans,Navy Blue,fall,2011.0,casual,Spykar Men Skinny Low Waist Tight Fit Blue Jeans
47251,men,apparel,innerwear,briefs,White,summer,2016.0,casual,FCUK Underwear Men White Brief
6176,men,apparel,topwear,tshirts,White,summer,2011.0,casual,Lee Men's Striper White Blue T-shirt
11877,men,footwear,sandal,sandals,Brown,summer,2012.0,casual,Franco Leone Men Casual Brown Sandals
36669,women,accessories,bags,handbags,Brown,summer,2012.0,casual,Paridhan Women Brown Handbag
